Gene	SRR4289769	SRR4289770	SRR4289771	SRR4289772	SRR4289773	SRR4289774	SRR4289775	SRR4289776	SRR4289777	SRR4289778	SRR4289779	SRR4289780
PA4298	123.32503	70.88956	97.911804	95.209946	111.03513	117.1782	2.3690915	2.2374923	2.9050372	5.1505623	3.6411602	3.5792408
PA4299	538.2187	318.9954	505.24408	363.0189	532.2777	495.19623	16.703527	6.3978558	14.829608	21.694471	21.288658	22.178036
PA4300	829.52545	564.0968	1034.7456	664.38007	882.16895	854.55585	40.236702	27.590183	42.321846	50.325985	47.37933	31.187174
PA4301	1561.7576	1040.995	1887.7401	1287.7502	1549.6368	1551.4229	21.195387	19.503368	15.182064	22.981638	26.563189	21.668636
PA4302	871.1786	506.63556	990.2505	700.6666	794.4683	825.44696	27.613699	30.985136	26.19927	35.718807	29.471981	36.928703
PA4303	937.8846	514.42413	906.77423	742.7081	747.3598	839.75757	91.19563	97.658875	60.618805	120.698555	96.212715	124.259224
PA4304	2511.413	1789.7451	2910.5369	2043.6644	2305.5886	2280.2185	67.178665	56.4624	53.12464	87.94944	67.02376	67.37829
PA4305	2387.8787	1599.6207	2305.2686	1651.909	2200.597	2068.1338	82.67859	59.35653	55.21902	122.48338	96.32988	69.04751
PA4306	17961.906	12945.263	23241.287	13561.944	18812.186	20034.791	5829.709	3495.939	2219.4055	8127.1245	8586.152	4536.8105
PA4307	524.34326	383.87665	614.5026	493.67963	579.4288	578.69476	292.29144	247.41373	275.94803	309.7803	257.3668	287.92447
PA4308	772.00476	583.02576	980.4971	589.20044	681.8074	762.3318	197.14595	177.84265	120.791756	187.62447	163.75394	180.91989
PA4309	476.37283	339.13586	594.17004	484.08264	508.92136	551.30853	366.09747	244.03195	741.29474	334.36942	253.25555	290.31296
PA4310	274.99356	189.9786	374.76825	219.3148	197.45792	251.04694	232.2749	175.04987	273.1567	224.6628	241.81688	239.37376
PA4311	1851.9319	1302.2938	2213.0833	1392.7716	1496.3992	1844.7147	2065.0593	1401.793	2112.6445	2010.2361	1606.5375	1619.6656
PA4312	356.79596	259.9406	407.57108	235.10953	282.77158	338.329	499.8369	387.84906	553.685	536.6755	426.45807	433.10776
PA4313	938.089	654.6604	1256.9397	685.41156	784.002	982.3186	765.5005	694.75366	687.91187	880.9458	748.2766	824.5415
PA4314	498.0272	357.99017	533.3393	314.03088	369.06155	498.27057	374.18384	292.9213	398.592	396.08566	392.44693	444.74475
PA4315	7847.924	5776.418	8202.76	5864.385	8141.1177	9503.652	6238.1396	4618.0767	6071.7607	6733.84	6334.0093	5094.5864
PA4316	525.91766	368.4496	726.05817	428.15317	399.4947	596.02527	886.51483	636.55914	950.0559	901.712	809.27716	895.7585
PA4317	200.57654	146.10019	286.8376	155.8396	125.89588	227.245	147.37518	146.08644	178.58113	137.53952	139.59212	180.0208
PA4318	63.444542	48.276974	48.285763	41.525894	41.40995	64.362526	29.871193	32.5061	42.89934	51.225334	27.853249	38.555206
PA4319	153.29752	106.10069	188.03087	104.86669	121.79323	126.499084	57.860653	48.88223	70.379715	58.12312	61.648033	56.01397
PA4320	280.35663	179.84546	354.0953	238.80815	226.51927	280.32465	123.17729	75.81693	156.90536	171.17589	123.833275	128.65273
PA4321	127.61153	83.62722	145.567	121.23517	102.55865	131.7834	26.255165	15.8868475	37.790237	36.536552	29.672703	41.695248
PA4322	230.45856	144.46729	286.7675	156.01369	194.73566	219.36609	20.899925	20.07155	24.234037	34.44741	24.792662	17.492607
PA4323	704.88306	448.2488	759.112	601.4265	722.1906	837.59186	45.349224	43.291195	54.659946	60.227985	46.088448	52.75284
PA4324	951.6445	744.15485	983.4483	735.441	975.8563	1292.3442	172.16423	78.70039	163.27037	115.608116	118.54658	97.365486
PA4325	1025.0249	761.893	941.15564	496.46835	611.5768	1083.4634	466.51553	408.86115	453.32434	474.29602	357.3917	471.44675
PA4326	422.88513	361.93634	466.8127	288.2754	443.41373	415.79446	266.34912	212.43207	264.7978	286.5068	254.24419	245.38281
PA4327	163.36943	134.8499	225.27554	150.06657	137.2446	202.86981	230.83066	163.46776	225.06906	213.5077	214.56165	221.1047
PA4328	652.1054	480.1147	944.84106	419.76617	422.89206	476.29022	264.70764	189.30145	280.85962	247.09692	268.36667	211.74776
PA4329	864.8359	628.74915	996.6478	534.8462	591.1648	690.8892	338.68777	224.39006	303.6382	363.58264	298.61005	282.59903
PA4330	168.37448	125.168396	227.31854	136.10963	156.31818	173.51659	111.538765	83.65662	104.72981	116.90396	101.793495	114.453835
PA4331	394.78906	271.285	319.66385	275.1952	343.46344	313.17822	70.767784	57.03449	44.273315	92.6904	54.1929	62.096325
PA4332	1717.8239	1270.0992	1929.3593	1290.0807	1341.3854	1439.3066	431.81754	304.4719	383.55872	507.231	448.43518	367.42313
PA4333	382.19403	270.44882	518.31024	248.43552	296.87292	408.38876	331.5467	296.15222	344.37152	376.12167	354.94418	390.3063
PA4334	232.0727	185.7876	316.98123	185.14284	188.93814	237.88078	120.291756	107.06748	95.3393	122.44499	94.983055	96.10213
PA4335	228.80661	167.53233	290.11728	170.86449	177.66983	232.21725	105.0493	71.83646	82.21652	99.16308	105.341644	89.66148
PA4336	274.12198	165.94617	286.70782	162.85455	198.90799	283.24283	137.20187	95.78	118.730606	131.22766	124.26887	111.80441
PA4337	92.34441	74.427025	106.24194	70.82473	106.72153	118.94096	118.17814	84.84229	143.08209	138.01178	103.75188	100.00799
PA4338	281.8152	191.93683	341.58853	233.90997	271.8547	262.0175	468.08972	301.659	753.0612	445.09515	356.56732	370.02753
PA4339	121.321335	76.982506	123.79644	72.083466	102.51493	146.86526	82.33931	50.514305	88.66414	83.170166	72.60078	96.61163
PA4340	570.43774	424.89792	711.7241	418.32574	434.04352	567.097	180.38673	118.94381	177.8857	177.04556	151.64864	172.35971
PA4341	604.5569	404.87875	559.7944	462.52084	635.75555	729.8624	769.21106	490.11954	546.0887	1019.71045	742.2968	874.5849
PA4342	91.60175	61.144833	97.83693	80.926544	89.29992	105.391365	170.69374	121.71736	133.08392	199.7073	125.455925	181.22667
PA4343	33.306164	21.610468	34.012684	19.924253	23.760376	29.603628	65.1735	34.5908	49.30723	60.61565	52.054382	41.79881
PA4344	108.06556	69.9792	114.07657	79.14275	98.085594	121.61148	108.232506	80.99548	96.42098	183.74786	115.075836	123.426735
PA4345	258.13885	194.93483	219.07408	144.12279	205.18881	261.76678	524.84314	329.51944	446.5261	621.378	461.6441	399.14133
PA4346	90.95018	75.43739	132.16704	94.47222	86.67028	117.03638	119.12332	61.30571	105.536545	166.04819	89.17757	91.26542
PA4347	175.17708	113.92701	211.64514	116.3206	130.96982	171.65274	149.96802	106.659485	96.08769	191.69746	129.3854	123.915886
PA4348	958.783	850.9093	1841.2891	518.78894	410.67328	506.53485	200.49712	150.71968	191.5178	179.58093	183.19823	181.20885
PA4349	190.17413	154.27557	228.45071	125.50895	152.01123	157.03314	167.44981	126.18877	205.9724	180.29945	167.24123	153.92345
PA4350	291.2421	299.82773	429.60565	172.08795	202.4618	205.77115	269.46326	211.74596	164.99396	296.0738	254.88849	255.82361
PA4351	812.74567	677.93134	1268.0386	528.5626	438.25983	335.44208	223.10362	167.05685	110.766396	338.66406	222.48224	269.65167
PA4352	5767.359	4386.3574	7368.005	3234.5303	2914.272	2700.4128	961.7926	586.4761	482.4273	1080.4807	770.76953	806.36957
PA4353	192.81737	139.83203	266.57047	121.11725	156.4089	220.9877	280.04605	195.33131	222.224	379.41388	263.63757	315.82953
PA4354	116.94849	94.56169	102.17246	104.65475	93.98681	98.51324	200.38916	165.2201	232.52469	248.33871	144.54199	194.66972
PA4355	58.257896	39.650536	64.60673	28.87166	35.771008	39.429024	48.355137	38.46166	46.626125	58.227375	33.83713	47.578754
PA4356	644.6445	513.86414	946.2164	466.6611	464.92337	491.63937	181.25793	137.0506	165.40038	201.0669	189.91441	166.73126
PA4357	378.37244	243.10603	257.08026	237.86502	203.70445	235.87357	56.6423	12.802972	33.2585	63.489	30.961132	23.218634
PA4358	3451.9158	2951.1921	4949.82	2410.2915	2150.2852	2661.7844	570.1021	460.32367	607.91846	562.74646	560.5398	523.21844
PA4359	804.8097	570.9961	706.4073	508.8934	425.1806	723.80634	122.64241	56.929684	216.93674	100.99088	103.33146	57.11853
PA4360	222.38287	162.06444	252.11913	160.25893	172.75836	274.66574	109.61071	94.18643	104.99503	142.47606	130.95717	145.10123
PA4361	186.57875	138.11823	277.3433	139.93488	149.12573	199.28	207.6366	143.62091	109.96262	244.58699	158.53297	215.77846
PA4362	247.17107	194.13362	195.10677	154.94455	211.07388	249.04164	202.91135	97.16374	109.18673	214.38672	153.23607	148.82794
PA4363	226.99776	147.06468	244.17635	162.01132	190.92061	193.13487	80.50926	52.15557	60.444942	100.76442	71.038124	68.92463
PA4364	6.2644444	5.380296	2.44433	9.412812	4.158216	8.5025425	8.228519	3.5777671	7.788303	6.5200124	5.590522	3.8662326
PA4365	34.464455	20.077057	46.583435	20.526825	29.650234	43.68211	14.115821	11.225016	13.932057	21.096386	18.12815	16.607803
PA4366	1868.0521	1291.571	1609.6327	1044.5361	1688.9604	2238.2612	2122.7598	1498.0999	2027.333	2137.306	1780.5912	1717.8167
PA4367	1203.6866	893.7076	1668.8596	1102.9915	1046.934	1276.1858	693.6797	534.5299	694.6121	806.4732	652.2018	716.0943
PA4368	849.6164	616.10114	933.8438	629.9357	780.06415	815.47003	227.67505	132.80382	148.89894	352.13498	237.3847	262.27847
PA4369	249.79614	168.85628	356.55463	215.46066	254.19466	275.85693	108.54148	57.599525	90.22848	110.915695	100.31252	88.40839
PA4370	1233.252	763.3123	1409.6075	1039.009	904.4107	1317.0594	466.8831	294.09518	619.08527	502.67932	436.07114	387.16187
PA4371	285.60687	212.41624	302.23074	194.66057	244.13934	337.40378	125.84494	79.963326	102.769684	134.40428	96.837776	93.90377
PA4372	308.93967	203.62796	307.75897	271.39233	223.50812	298.9838	83.53207	73.177124	86.274635	110.11521	83.368484	95.99841
PA4373	540.2158	326.68292	610.9972	374.48285	422.70444	557.20917	99.62445	89.325264	85.60712	122.19255	105.46586	120.07657
PA4374	415.96646	336.42224	523.1698	289.86356	347.04852	528.8489	220.75777	141.6396	226.5743	278.78232	229.86806	208.49753
PA4375	1055.8267	674.213	1383.5771	854.1003	818.737	1118.6351	354.3503	242.83553	319.27438	385.22577	370.55515	335.23685
PA4376	420.22922	315.47116	494.95206	282.787	301.12067	444.5433	586.67584	424.4098	498.74362	530.4915	530.88574	465.1464
PA4377	4680.653	3266.7341	4092.556	2476.178	3582.5134	5205.0967	5386.8633	3391.5977	3465.4873	3867.4146	3905.813	3641.8694
PA4378	479.9478	422.91098	787.0452	408.04178	439.95505	629.3294	378.6861	319.05753	313.0847	333.6014	373.03336	339.81564
PA4379	1085.1508	872.4056	1117.2433	763.93164	966.5433	1300.6703	1086.4231	884.69775	903.4177	1166.9629	921.7323	953.52356
PA4380	212.77573	150.20886	258.49075	129.60051	181.85782	182.66203	176.88	127.47205	151.6931	185.23273	154.51744	168.24557
PA4381	339.29773	205.81863	356.3679	196.14017	251.30118	327.7458	346.2446	293.27136	333.83905	365.38425	321.9737	310.41605
PA4382	434.61823	314.20706	580.08636	349.27435	342.2889	445.83942	168.93015	191.6822	141.99641	199.33147	193.69789	236.5159
PA4383	417.10855	295.8298	401.19412	354.10004	405.62097	299.0747	373.08432	259.41605	561.81366	402.5615	346.90976	379.81314
PA4384	251.9175	148.06236	279.8346	199.1755	203.0992	307.18332	95.74012	81.07975	84.27471	102.63448	94.54975	80.14518
PA4385	25174.658	19184.957	40301.734	20293.293	19613.707	23819.646	1117.6102	1072.917	1015.9231	1199.156	1237.6868	1243.812
PA4386	4849.495	3940.5518	8319.848	3684.027	3280.5103	4555.236	468.15567	392.09702	362.6206	487.7927	520.63617	427.40463
PA4387	525.5876	416.83365	723.4305	363.29053	404.3829	432.69766	98.92009	64.627304	80.26558	114.18255	101.26818	95.23867
PA4388	128.9262	99.23849	181.55676	99.47546	102.850006	150.08333	91.94887	80.623245	79.54094	93.287476	95.48291	113.80539
PA4389	1562.264	1148.3071	2055.5505	1104.2302	1159.7932	2000.0868	665.9067	576.5344	555.9377	658.07996	601.5441	624.7287
PA4390	436.99783	288.08258	523.74976	338.23322	355.66312	579.7992	596.4835	585.7781	629.5899	662.97906	599.7145	603.6734
PA4391	428.71475	331.29367	554.9007	290.86453	329.3624	541.6487	348.8907	324.11975	311.16574	335.13583	354.3984	377.84717
PA4392	67.055916	35.909924	45.997322	32.263905	51.496727	53.286427	39.887253	20.666807	38.787136	42.908768	28.889597	24.314276
PA4393	425.8102	314.481	538.64404	365.44394	313.12607	450.8548	240.4289	160.09663	202.33994	203.0495	228.85783	186.38704
PA4394	422.34055	343.19693	627.41705	305.12076	363.30405	534.5085	340.48526	428.76733	321.84125	478.3941	370.56644	482.15247
PA4395	700.34924	555.05786	1022.76184	562.48676	642.3369	926.80597	812.785	557.6142	736.0177	816.5301	685.0075	701.5624
PA4396	146.40996	96.112885	177.48247	117.59626	135.95137	136.31358	105.28505	71.29381	110.00212	117.74062	94.78583	121.39668
PA4397	105.56886	80.08166	117.039764	85.54722	94.3241	104.85373	44.39094	30.942102	32.978046	38.717495	39.135475	27.8965
PA4398	327.86456	217.00462	400.28476	227.6375	230.54463	359.92575	247.13268	144.41302	251.23473	220.76228	207.85547	183.07071
PA4399	376.52576	236.67824	411.1427	228.7165	293.96643	343.34872	125.87139	76.86818	110.36232	105.786446	109.29994	94.328224
PA4400	822.5335	544.18616	893.7932	554.27277	627.99896	772.2686	148.02466	83.92386	120.32771	142.56859	122.71929	133.0802
PA4401	1143.9232	849.3482	1514.2617	915.2833	961.42285	1158.0155	228.56332	202.33861	177.07893	202.32547	225.71388	249.06293
PA4402	1022.70355	700.2013	1141.7878	755.2309	957.33234	1188.4779	327.63394	301.51315	264.8168	347.0251	375.84924	359.5225
PA4403	9238.875	7151.428	13610.026	6886.903	7286.8633	9828.421	3283.179	2637.1711	3836.3762	3082.1804	3001.1763	3238.5562
PA4404	348.66254	256.35498	370.4757	247.23747	280.45578	364.37308	143.9902	108.01187	103.75513	129.74394	113.34842	120.800575
PA4405	544.5595	404.35272	681.21387	292.80795	424.18768	653.7853	279.53503	188.16943	279.47467	239.41833	277.16992	241.63939
PA4406	1942.3215	1547.1359	2431.1208	1286.7139	1587.9749	2559.2273	2487.1255	1942.8845	2548.6199	2326.4895	2113.9712	1788.3981
PA4407	3659.531	2682.703	5072.9995	2981.7502	3056.8057	3800.732	591.05286	514.4398	665.6516	622.80096	621.85944	590.0759
PA4408	5023.9775	3659.2847	7353.5933	3975.3098	4420.8257	4895.64	580.3652	547.7971	468.66666	564.4234	689.2649	642.3611
PA4409	2619.6414	1945.5664	3452.1545	2038.0406	2178.175	2458.6084	351.90527	253.9835	260.7402	352.98395	363.9824	341.19177
PA4410	1669.9564	1240.3374	2516.2234	1467.7277	1568.6135	1879.5333	168.8473	172.51756	206.36485	203.64082	194.30493	220.39984
PA4411	4713.4414	3355.1624	5482.349	3332.345	4083.544	4707.0806	437.30573	395.1802	358.47647	480.63635	467.33643	438.32013
PA4412	3015.6575	2107.9136	3715.1335	2076.3352	2750.9275	2875.7087	420.24878	333.59256	384.60144	406.72025	405.20087	405.16446
PA4413	1770.2517	1399.7913	2901.5771	1336.1749	1486.4818	1606.5441	223.2984	161.07686	245.14038	212.1058	243.7378	216.92068
PA4414	2700.869	1927.095	3441.8694	2040.7705	2301.7908	2582.1077	314.7124	238.02203	302.57343	393.79663	347.1653	303.58713
PA4415	1851.9734	1355.3909	2790.2444	1417.283	1598.0609	1803.6096	356.87372	346.62717	376.89133	388.83713	398.01553	332.7843
PA4416	2409.867	1747.1931	3066.6243	1772.7437	2014.5602	2465.4607	299.43887	288.3453	243.71481	369.7242	322.47504	352.03796
PA4417	2595.6272	1789.2162	2933.673	1912.2135	2125.5876	2366.261	326.19263	260.03876	259.52182	407.79422	317.74088	348.65958
PA4418	4655.747	3527.9075	6269.0547	3695.271	4394.0947	5119.8423	706.21405	684.8802	618.6713	835.28705	804.7136	790.38983
PA4419	230.94412	175.80835	434.48392	210.86151	215.16849	242.31404	92.56955	76.92597	105.323616	110.59295	102.25757	99.08459
PA4420	2438.702	1873.2816	3627.1375	1927.1188	2101.4597	2845.0159	1221.047	1042.932	1233.803	1349.967	1223.4121	1396.0154
PA4421	278414.2	229206.48	570961.9	415029.44	236405.45	202552.1	90003.12	335358.34	77436.24	126437.8	88567.88	561560.0
PA4422	310.4104	215.59972	463.20337	202.90967	248.25266	319.76517	154.78703	156.83096	174.29153	173.77562	172.4544	193.46635
PA4423	717.8019	467.77005	908.1174	473.24283	509.78162	735.40924	609.3619	424.75327	493.5496	590.82916	494.04947	547.0312
PA4424	393.02127	304.5016	498.00958	316.59274	264.98856	377.80814	508.43448	356.49475	411.68167	426.26544	399.30164	352.19077
PA4425	440.9116	333.97833	506.38644	332.04837	370.4204	478.93277	620.2639	450.20828	469.40842	605.21295	535.8994	580.4542
PA4426	262.55038	188.06313	386.9156	212.22289	195.90259	277.483	205.26349	147.01036	199.6345	219.5634	186.75198	169.27
PA4427	255.39867	226.50081	474.1321	198.16783	207.77823	280.48834	111.91026	94.5365	120.99029	127.27353	117.754585	123.132034
PA4428	330.0071	232.1837	472.5641	245.82666	229.43198	338.2304	308.42505	206.02104	248.26584	288.2923	286.17902	284.18903
PA4429	1143.7267	762.02625	1545.7166	739.8622	706.12695	945.0072	820.2744	531.26465	733.9764	590.13196	823.1869	547.087
PA4430	668.43207	474.72397	915.8032	514.42786	435.4305	556.43774	520.55756	369.76202	491.79272	401.59558	438.2084	424.0258
PA4431	645.37415	454.73495	931.2128	468.53864	423.08136	729.6524	328.51614	314.59695	408.95798	287.26544	318.18958	336.40686
PA4432	7804.292	5661.5645	9776.72	4874.9985	5252.112	8917.253	1146.305	1315.3909	1250.4539	1096.1521	1461.0989	1403.809
PA4433	1458.7314	1230.3408	1997.9901	940.888	954.62415	1667.0685	762.0719	840.52966	885.4612	822.4447	912.28296	950.836
PA4434	325.13754	217.73938	407.6865	255.24396	280.35852	326.2121	242.79924	190.79881	153.04387	252.13707	229.68277	238.1024
PA4435	312.85208	336.17358	534.9903	293.48825	321.03674	449.57663	261.3387	234.54344	262.36133	286.07022	247.94243	280.13348
PA4436	244.80385	191.17284	314.13846	187.21657	233.92938	288.58	335.5296	232.45471	426.41312	408.12857	304.09714	336.29352
PA4437	155.41806	117.80072	246.39052	119.38861	105.11602	149.93857	137.52647	103.19199	135.59348	142.44879	136.33719	126.85377
PA4438	365.34552	279.30386	502.8756	225.32346	259.98444	411.7082	142.02493	126.66114	148.36063	160.98225	170.51207	152.08696
PA4439	151.59303	122.636475	223.61873	128.94527	128.63043	221.61284	171.38422	126.08403	174.74156	178.5443	169.62027	164.42082
PA4440	209.47212	161.25146	229.82237	156.68425	203.91423	264.81635	199.89752	144.58147	196.79701	259.24628	191.20679	222.2933
PA4441	452.83493	263.65918	520.13184	333.47385	321.93277	524.6984	442.67862	397.11517	767.2068	400.10513	334.59143	477.22668
PA4442	4238.5996	2771.7368	4906.125	3148.0918	3360.902	4180.182	627.23224	558.6411	706.5856	565.84015	592.4786	701.5685
PA4443	1875.1871	1536.2087	2218.5898	1428.7454	1722.545	2844.2534	713.01996	572.74493	929.4684	605.27673	640.2042	569.2659
PA4444	707.07623	505.3809	955.6264	548.06335	529.9935	813.88293	291.1018	211.63509	256.34448	244.25266	261.44437	253.52481
PA4445	671.4003	435.6334	799.0844	530.76514	585.23364	640.98083	366.74316	327.7643	353.75137	432.7682	367.9632	395.46567
PA4446	642.9084	450.97983	719.0868	473.88193	477.51205	636.66003	264.10037	223.83978	249.49454	301.39017	248.46712	269.4687
PA4447	434.3776	299.7105	560.2022	356.6018	331.12714	452.45517	172.9601	115.00621	166.70369	146.75182	168.25725	161.04381
PA4448	317.54816	224.42679	365.11478	223.80263	232.57735	320.1247	192.86353	131.3528	195.62936	213.30626	176.27419	171.67905
PA4449	524.99475	348.33545	577.7733	353.50598	395.28467	510.09534	245.56848	201.32141	189.97536	241.82236	239.24309	229.05199
PA4450	1818.977	1184.8724	2144.6553	1283.9863	1403.062	1808.6414	1213.0366	943.62317	1061.3269	1054.3002	1166.7974	1090.4692
PA4451	615.257	493.7206	924.0535	374.20175	411.00372	746.027	210.42397	221.04102	223.4634	189.59784	202.29037	217.91035
PA4452	872.0409	609.4899	1104.1396	724.64136	797.2694	1028.6633	82.19555	85.99963	84.04352	93.41248	107.27278	120.27523
PA4453	893.45197	593.8805	1067.875	694.9854	655.57635	814.5986	381.20844	312.65787	453.3552	405.98157	439.40637	415.09906
PA4454	533.8597	396.05502	730.18317	386.61362	426.90112	656.9248	435.12195	378.9069	436.94812	316.8609	470.44135	468.50278
PA4455	408.90527	281.2261	530.4975	283.01898	327.74222	414.66385	259.7344	195.86465	319.61914	272.16635	285.6964	282.12775
PA4456	1275.3826	998.4746	1515.9604	822.39764	1080.2422	1493.1133	621.646	536.1488	699.99927	677.9901	673.65186	700.0206
PA4457	735.36255	575.2355	942.60944	420.9974	566.84705	796.8891	368.58804	290.96143	440.81036	415.59995	392.37927	358.1798
PA4458	645.4792	545.7784	928.0295	468.59296	536.38367	786.4191	292.46176	278.77274	248.39877	346.75787	311.45343	369.54028
PA4459	765.3803	556.8848	950.69995	552.13025	555.6006	849.6358	408.09058	327.49054	465.64578	372.6606	390.09537	434.97583
PA4460	555.4963	347.63696	627.4653	478.5199	382.28043	607.8942	455.16812	387.93295	769.6181	463.18164	452.13702	424.94376
PA4461	2349.4949	1898.4719	3830.877	1687.3972	1910.254	2799.4482	971.6181	883.50104	973.2176	901.26245	1054.2206	1000.7965
PA4462	11545.903	9163.567	17488.148	7464.058	10283.965	13482.602	4064.7974	3572.963	3383.0532	3923.6228	4493.2456	5273.451
PA4463	18424.574	13665.123	30480.209	17324.273	17458.127	20145.814	12848.013	9202.473	12916.1	12549.121	12450.292	11057.951
PA4464	1053.684	821.6768	1573.0953	1148.4866	1072.1963	1386.9471	1117.3751	791.95825	1705.3512	1106.0653	928.42285	1003.77295
PA4465	2863.0576	2343.187	4070.0706	1959.1283	2848.3582	3528.9568	1289.5331	1073.2773	1247.4518	1203.2413	1382.994	1423.2147
PA4466	934.79	797.5726	1168.6799	726.50934	961.2576	1228.727	573.26074	433.21786	530.6243	441.02097	567.713	361.737
PA4467	6643.6426	4715.808	8974.888	6281.1865	7353.545	8250.687	703.0706	613.178	499.5335	675.2683	654.29865	594.8063
PA4468	10450.619	8280.895	16523.932	9261.249	10581.1875	12426.31	2337.739	1893.8042	1900.1012	1432.4336	1971.6129	1505.8263
PA4469	1909.3044	1423.8704	2775.9941	2027.3678	2118.1013	3117.7043	482.34558	385.63446	357.38596	388.15103	377.0125	335.65045
