Gene	SRR1813212	SRR1813213	SRR1813214	SRR1813215	SRR1813216	SRR1813217	SRR1813218	SRR1813219	SRR1813220
PA0175	943.1219	816.20026	747.757	704.7801	704.0817	627.8592	736.5031	826.5383	912.328
PA0176	5949.0186	5079.9727	5294.71	4250.8594	4146.011	3923.8694	5670.371	6457.922	6639.58
PA0177	1290.1188	1290.5557	1256.5276	1049.3768	999.38116	969.40643	1205.8265	1374.1791	1273.5038
PA0178	4202.8115	3891.859	3859.414	3373.2937	3303.313	3226.058	3899.6487	4336.9507	4204.271
PA0179	3647.1157	3393.8635	3551.5073	3129.5635	3295.5664	3096.9407	3675.4436	4132.171	4439.491
PA0180	1615.2094	1427.0383	1322.8849	1655.8596	1545.9949	1537.9833	1209.7079	1290.651	1226.3916
PA0181	420.34152	412.7162	379.4025	505.07623	444.98166	456.6209	368.79355	365.37613	428.6153
PA0182	94.06565	87.82375	83.1943	97.18367	98.81344	97.17707	70.55353	79.56915	73.423744
PA0183	114.14184	103.4165	106.19895	114.424995	106.09199	85.00569	103.47872	99.12941	107.855576
PA0184	32.013428	22.613535	27.082052	31.292324	24.437647	28.722538	28.485418	29.396791	36.371273
PA0185	114.779274	109.754906	147.39848	219.0736	203.51802	180.13147	106.3479	111.978806	111.35606
PA0186	121.608345	113.8879	115.78773	112.50324	88.44714	113.38795	120.49062	115.89194	143.51385
PA0187	0.0	0.0	0.0	0.0	0.0	1.0049338	0.0	0.0	0.0
PA0188	0.0	0.9876837	0.0	0.0	0.0	0.0	0.0	0.0	1.0043511
PA0189	175.73073	145.49896	176.41669	167.2968	188.89235	178.93652	149.42294	192.03394	155.85007
PA0190	116.03711	104.31075	107.32246	142.81302	128.50966	115.36492	138.09827	121.92887	108.44594
PA0191	381.51102	340.33884	322.8223	359.35547	319.71512	307.49396	478.62543	475.82062	443.61453
PA0192	148.02359	124.93257	131.96869	171.345	147.89609	120.2013	153.27325	136.57564	132.53519
PA0193	45.83027	49.079918	38.82538	89.08557	59.113224	51.795544	45.611027	61.63647	45.429665
PA0194	54.799107	60.27023	69.08078	111.16866	67.46186	89.864586	58.73947	50.169407	60.78697
PA0195	596.4462	525.5364	544.18243	663.3556	612.4298	629.03577	513.86365	482.43503	491.1948
PA0196	1390.0286	1310.1024	1201.1732	1366.0774	1205.1184	1271.0106	1016.52716	1132.7384	1185.9078
PA0197	180.07602	126.72488	135.42633	106.80176	93.8508	100.02892	141.3084	119.64652	142.70511
PA0198	411.98346	407.41013	485.84528	455.93954	417.3725	429.366	532.1493	513.1089	471.27817
PA0199	597.95825	621.39417	595.46326	835.1174	772.5497	851.1857	928.0188	893.7192	775.3709
PA0200	6853.832	5058.6313	6643.5405	7705.2153	7725.497	7197.3936	8997.618	8913.306	8966.09
PA0201	2730.058	2583.5308	2767.508	2688.6113	2446.7778	2310.1687	6258.0938	5903.9517	6158.931
PA0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0205	0.0	0.98214525	0.0	0.0	0.0	0.0	0.0	0.0	1.0100445
PA0206	0.0	0.0	0.9941412	0.0	0.0	0.0	0.0	0.0	0.0
PA0207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0208	657.53766	577.7088	662.3834	767.73553	661.3581	670.22424	735.73987	665.3363	639.8208
PA0209	146.16962	128.19923	128.93744	214.18097	163.3625	165.09297	137.76624	117.58267	131.60858
PA0210	46.384617	45.247147	28.828773	59.363758	53.313976	62.306396	45.60776	38.814087	42.418514
PA0211	217.48773	163.59854	197.25835	285.17978	221.75716	258.83154	208.4046	229.64223	207.80557
PA0212	208.41246	210.804	235.1451	374.1404	306.38388	289.5347	251.73271	271.80246	256.85812
PA0213	144.16965	115.97316	130.39975	194.64363	177.74586	200.30463	170.5772	156.42033	164.01318
PA0214	370.90448	314.65652	323.6261	423.01544	380.30884	423.72955	370.23654	367.6586	366.3309
PA0215	200.04948	206.33707	198.89958	266.7644	231.98155	263.33905	184.55069	211.17226	223.84274
PA0216	333.6302	290.7927	317.57294	469.80795	442.07507	374.5211	376.88577	357.2132	364.55005
PA0217	440.63898	349.9451	441.76624	502.0031	487.3437	432.3861	376.08533	348.91025	330.5113
PA0218	398.7666	366.98138	413.34836	476.7336	435.17853	406.0702	371.07513	363.76645	348.78418
PA0219	80.28208	83.54312	100.39264	127.99248	116.13966	90.02851	64.95852	75.168396	89.42246
PA0220	213.96736	165.2694	226.8712	225.6759	222.55064	189.8225	167.91519	154.34184	165.56711
PA0221	179.23846	136.02802	138.31334	183.67249	164.633	174.07701	127.86061	119.720764	156.66844
PA0222	46.693855	42.916622	45.855698	77.07023	43.48324	55.65672	37.810265	52.740562	37.89697
PA0223	183.96536	154.07295	176.69704	196.80235	174.98143	168.3611	140.94664	149.53334	166.31377
PA0224	259.45435	208.0585	217.99191	230.29597	272.55554	241.12894	234.95677	205.92215	249.4557
PA0225	233.52063	213.10872	230.32906	264.26556	224.17668	217.52655	243.7522	242.71153	236.74283
PA0226	114.560715	97.77662	85.35629	115.68481	101.80865	94.42296	93.6502	80.83906	85.569046
PA0227	129.56204	120.99575	109.75378	119.1285	97.54836	100.03959	88.30738	99.109276	99.47399
PA0228	202.09515	209.87973	183.19693	269.11823	238.86278	206.27821	205.82422	194.28934	231.24239
PA0229	444.44373	389.32074	440.0251	545.6038	506.18872	480.94223	349.53046	360.08664	343.23877
PA0230	439.37802	382.68634	413.0869	473.8099	433.6939	473.72473	373.16846	388.0542	444.0122
PA0231	349.493	299.8228	306.3744	386.77405	315.5721	334.6038	300.21716	296.49472	270.2796
PA0232	294.4415	253.38405	308.16962	311.9113	353.07935	287.41336	225.0644	252.78915	280.15945
PA0233	536.40607	483.7691	532.3887	573.17975	469.06473	462.8646	427.26602	443.12405	416.93207
PA0234	96.65486	91.62894	99.90999	116.894356	101.81366	95.53727	69.64816	80.19642	93.29958
PA0235	150.2212	129.08324	120.44219	178.45041	136.9084	122.60905	129.72717	129.10806	138.68626
PA0236	463.27307	424.92227	452.9729	645.70715	541.3643	542.5109	391.14966	375.12424	319.55838
PA0237	88.0514	80.434006	78.774124	123.65118	96.198044	105.66524	91.38275	66.44145	94.85412
PA0238	134.4978	96.54837	121.97875	157.45418	142.6042	128.6953	101.05328	116.027214	116.19258
PA0239	173.73047	156.87917	164.23637	139.20601	134.62508	145.4913	212.96512	204.21274	190.35884
PA0240	323.9182	316.95413	300.56458	326.09	280.87247	280.11432	314.97827	312.4513	344.59048
PA0241	120.83868	125.33582	128.28104	169.10919	167.0822	163.24202	110.855835	103.18572	108.445076
PA0242	116.13462	104.918236	123.98021	160.31104	139.53667	118.25617	99.887215	111.932846	113.04982
PA0243	391.0131	339.60422	361.88528	443.66818	404.41742	377.40564	260.19165	272.66934	233.9996
PA0244	56.49389	45.363705	51.04979	60.23694	54.310326	57.48274	37.497654	39.370335	39.289295
PA0245	57.374256	48.841846	42.893642	49.521957	41.20113	61.79218	39.984066	34.14124	40.352
PA0246	517.2843	486.56635	485.51282	498.00134	431.6699	472.6344	372.0682	330.71228	328.23587
PA0247	196.84927	167.9443	156.92656	228.98988	201.80443	206.99792	109.817604	113.60194	121.175255
PA0248	236.8474	255.04189	239.3893	308.32047	283.31915	280.2783	239.93463	219.73386	203.02667
PA0249	402.4249	378.52005	364.9937	432.50623	381.38248	359.88507	284.07983	290.23038	311.56973
PA0250	1745.4734	1431.8209	1675.051	1929.8254	1887.1135	1615.9465	1457.4655	1402.2832	1515.2286
PA0251	6.0555124	14.01475	11.981512	15.02332	12.855857	17.04707	6.99683	7.9843435	5.9923153
PA0252	28.234118	35.192226	43.740204	31.191133	32.189575	32.15814	41.641872	30.852219	31.567265
PA0253	165.37126	134.73595	127.244225	162.99881	138.81754	143.70668	130.87585	129.38026	135.14735
PA0254	387.55722	359.96844	422.9128	423.51987	357.1085	406.3599	467.18823	418.7603	401.83652
PA0255	639.1423	516.88934	574.9772	572.4857	464.74338	471.29694	470.05722	477.82874	431.10086
PA0256	2115.0112	1695.1809	1928.5577	2202.2698	1971.182	2009.9348	1683.5834	1666.4205	1685.264
PA0257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA0259	1227.6158	1090.6296	992.80804	1262.2253	1214.6068	1192.8679	947.5847	1043.369	1021.4554
PA0260	794.1049	669.5009	709.73737	933.6674	879.0968	820.726	616.787	590.6371	625.83624
PA0261	197.17953	174.11076	150.15218	172.17287	195.19772	185.99576	134.60986	178.92413	128.43216
PA0262	1303.8844	1048.3552	1198.9473	1293.6285	1192.0779	1280.911	1150.0212	986.6605	1099.2853
PA0263	200.54321	174.80762	182.5365	219.17752	167.71893	204.76994	146.89279	138.72789	140.12871
PA0264	783.9696	613.1781	616.9197	558.3072	531.9354	542.8526	595.69147	511.67877	454.94983
PA0265	2087.2231	1794.4348	1768.6599	1800.1085	1534.3027	1678.2274	1592.8499	1559.7854	1672.0576
PA0266	2451.3171	2305.1902	2237.3892	2434.9553	2122.2454	2221.92	2232.4614	2208.142	2388.9385
PA0267	819.2599	772.2177	763.77045	912.4161	819.61395	850.94135	615.1804	626.0055	595.6482
PA0268	404.5318	287.3458	333.984	504.3211	414.04636	398.3219	292.90402	303.18002	324.62753
PA0269	473.9298	424.31772	396.6441	425.608	365.15045	401.9767	297.44193	348.3315	380.78012
PA0270	367.04352	309.6916	350.91574	355.17642	354.08527	292.43808	276.621	318.47452	368.94238
PA0271	257.92963	219.1973	248.29843	223.36874	255.3986	226.11192	221.98831	270.70337	294.95663
PA0272	514.67413	405.35178	542.59686	462.97763	514.60406	417.9689	433.3296	461.65817	440.1998
PA0273	90.29056	83.53174	79.339165	89.31173	96.30237	72.338196	56.433723	63.323456	68.26509
PA0274	277.296	248.25815	306.85846	257.1949	241.25224	230.34	180.77568	197.81303	184.73117
PA0275	636.4113	564.8086	561.6635	486.80508	481.89035	504.94095	489.00903	547.08795	544.4164
PA0276	581.1003	476.4911	531.1075	530.31885	526.52167	473.90292	495.73514	514.8396	509.91794
PA0277	277.15128	257.44757	255.53957	323.44247	279.07895	283.07498	236.93867	231.37178	251.15067
PA0278	117.6295	101.29377	116.93359	136.29097	114.295265	117.98453	86.60066	100.71625	79.1355
PA0279	732.9717	612.3496	631.00934	475.81113	457.98618	486.86127	634.4832	570.7741	654.194
PA0280	4435.644	4056.6382	3627.6272	2240.2625	2110.8643	2105.1814	3838.599	3902.005	4294.446
PA0281	2451.609	2426.872	2102.6304	1186.0168	1114.4749	1058.6707	2128.6387	2114.175	2262.7092
PA0282	2055.949	2169.372	1878.7653	1297.7025	1133.3081	1288.8733	2302.2588	2382.9338	2424.023
PA0283	6041.839	6017.7163	6145.8247	5026.555	4820.1064	4629.9307	9726.418	8660.331	9417.555
PA0284	2617.706	2407.1484	2381.7048	2384.6123	2365.9333	1881.2511	4460.6377	4601.957	4466.768
PA0285	1359.2865	1218.8219	1225.4338	1360.4786	1313.4895	1254.143	1097.5403	1084.0116	1050.6053
PA0286	6931.8022	5954.481	5931.4277	5618.485	4962.5757	4952.844	5107.1616	5178.375	4780.5146
PA0287	101.45663	91.23938	119.30335	130.9111	82.90544	122.071556	102.49805	103.42336	105.06327
PA0288	76.76012	76.15202	64.79032	118.93765	104.10792	106.990746	71.14417	79.84278	73.38097
PA0289	489.15445	470.12543	446.577	590.2059	484.9099	543.21405	412.17648	439.82907	421.92178
PA0290	1031.1927	854.54065	982.5599	824.425	750.75604	739.34344	821.24274	859.2726	861.2034
PA0291	4436.535	3962.7437	4293.8438	4715.9585	4846.007	4548.368	4515.172	4310.688	4609.857
PA0292	970.0238	892.03375	1001.52997	1119.1863	1068.6957	972.07697	902.28357	943.3709	940.1743
PA0293	163.44963	124.82708	153.94444	149.48264	138.81026	153.5798	131.35246	127.77229	118.94009
PA0294	451.95297	393.6446	367.7877	420.94073	350.078	335.12	381.27835	375.99503	341.55136
PA0295	1095.4364	947.81287	950.452	1015.0842	877.09686	989.04663	1281.3215	1212.596	1275.9402
PA0296	5391.0938	4469.648	4189.164	4365.732	3745.474	4018.009	3764.587	3659.3113	3699.6282
PA0297	2677.7136	2285.6057	2242.9736	2791.1794	2464.0476	2500.6997	1957.5513	1820.4692	1783.4038
PA0298	2229.0247	1897.2905	1694.012	1933.914	1643.207	1786.8813	1395.1936	1398.5447	1455.4786
PA0299	3780.8972	3357.4666	3257.729	3364.3435	3164.1653	3229.0981	3142.4587	3050.4067	3407.9346
PA0300	13988.6455	11734.73	11672.198	12110.952	11212.074	11269.061	11742.238	11984.912	13065.649
PA0301	2710.8835	2080.7678	1992.5618	2249.4097	1939.6166	2043.6251	1792.3619	1782.0034	1841.8741
PA0302	2242.7812	1945.3953	1943.7388	2113.4363	1907.4585	1950.161	1839.6638	1875.609	2047.6117
PA0303	2217.499	1928.4502	1804.0732	2091.5518	1987.3938	1879.3398	1708.8069	1699.8488	1739.3162
PA0304	2593.2146	2457.5579	2411.9265	2480.3896	2228.5503	2261.4932	2086.87	2142.9033	2206.3591
PA0305	616.4935	496.72626	526.3769	583.2256	557.6729	597.7991	519.9499	581.8573	572.7505
PA0306	1498.2451	1314.8488	1341.9803	1387.5039	1299.1815	1384.5781	1309.392	1131.5911	1172.7643
PA0307	346.2283	286.35275	272.2307	288.94336	227.48994	238.44351	257.0384	275.9016	236.5785
PA0308	819.7112	718.58856	725.5786	776.6248	675.5161	688.30206	580.3093	570.82513	555.45544
PA0309	1022.6903	798.22314	715.14703	845.87134	767.03796	809.2263	626.6299	633.6775	662.2759
PA0310	820.5476	770.8265	745.83527	809.75836	659.82336	801.5671	809.7016	831.88776	887.56573
PA0311	99.80792	88.61432	77.47651	90.22155	83.4352	88.13686	92.51859	73.879295	61.810375
PA0312	1149.6588	1060.356	1154.533	1445.3541	1218.8315	1233.5243	1057.2899	961.7608	1045.272
PA0313	972.20026	869.40765	777.47705	694.8719	628.63416	645.5711	664.94226	665.6234	682.34644
PA0314	2291.243	1732.1923	1846.802	1216.5237	1143.6272	1183.4489	1611.1289	1582.3264	1688.6858
PA0315	4225.0337	3940.524	3477.3462	3593.0168	3256.1763	3200.7397	3413.6418	3739.09	3767.3557
PA0316	2812.6926	2486.1272	2427.6213	2359.8513	2156.3157	2178.2388	2349.2456	2167.6252	2185.2815
PA0317	2477.2185	2077.6929	2038.3691	2071.9932	1812.3989	1805.3319	1908.803	1778.0566	1856.1389
PA0318	1520.9187	1389.8105	1234.7161	1418.1047	1262.0597	1408.3119	1265.859	1379.9486	1435.261
PA0319	718.8565	629.07855	609.393	660.0248	573.7513	587.84485	604.3203	600.8638	602.683
PA0320	184.17946	122.81045	226.62787	142.47917	122.05352	132.79378	164.19792	216.26535	273.2057
PA0321	629.66235	518.58356	534.91547	651.56995	596.1854	592.3733	451.82828	466.193	489.98828
PA0322	512.78656	435.18387	450.36285	570.2729	474.1694	495.35007	342.48148	375.88998	369.95374
PA0323	451.5355	375.89758	415.48547	756.29425	683.9589	651.2399	315.44928	318.34085	364.2633
PA0324	186.72002	145.17992	191.98457	293.31717	278.49622	245.23135	184.5845	175.68564	159.96884
PA0325	388.68832	345.0129	353.74292	489.46155	457.9938	439.84506	317.48563	341.80197	321.04816
PA0326	278.10587	233.1591	201.6653	430.89957	440.03867	422.90247	175.707	152.31613	179.60757
PA0327	636.02136	649.393	606.2797	580.07526	527.4744	524.79443	531.30756	549.9602	561.29126
PA0328	1026.2798	843.6482	863.9695	911.7311	907.94116	839.57495	715.712	722.43475	782.15454
PA0329	4051.5957	3268.8552	2989.2454	3653.387	3562.7268	3367.56	2868.3318	3232.5166	3251.4282
PA0330	1434.7432	1187.7266	1148.4867	1462.5621	1220.6665	1357.9906	1071.8037	954.05695	907.84485
PA0331	1405.3553	1196.2853	1259.9005	1321.9583	1159.7782	1213.2427	1121.4501	1045.2108	990.6208
PA0332	1354.6858	1253.424	1065.4214	1198.7606	1037.3715	1214.4451	1049.6521	1119.6721	1104.8624
PA0333	906.25525	881.9375	945.23126	909.0088	885.7594	880.68365	868.28516	870.7494	909.3766
PA0334	508.6139	488.2337	519.95715	475.14188	452.05704	437.2104	499.46344	476.1761	533.8039
PA0335	372.61353	333.16064	294.12518	297.26196	240.42256	260.529	291.09305	268.65768	278.04166
PA0336	3319.519	2754.0432	2972.3457	3206.6494	2683.8054	2666.1108	2614.5146	2400.5017	2369.5178
PA0337	7614.447	7366.6733	7485.5483	8366.6045	7287.652	7449.8286	6654.006	6762.8564	7024.691
PA0338	1566.863	1198.6112	1418.1523	1773.6431	1735.1497	1606.7186	1230.2726	1220.0598	1201.6711
PA0339	666.3702	657.71497	583.3436	719.0178	647.5701	675.13135	571.477	546.0802	548.9742
PA0340	475.8922	426.4439	457.91382	435.6891	414.63132	320.37335	392.13913	313.32648	311.90457
PA0341	677.72675	694.4682	603.46295	679.6876	619.205	620.98553	510.85083	519.26135	543.6853
PA0342	1573.6362	1361.4513	1384.8939	1559.2869	1380.2987	1374.1998	1081.1998	1086.8762	965.29663
PA0343	802.5722	778.8919	736.23944	894.71625	784.8888	806.66296	663.77136	650.8019	673.87964
PA0344	944.2187	839.2832	851.6426	1154.5198	1105.3517	1090.6578	730.0649	801.09424	811.8273
PA0345	1114.6365	1006.7509	1032.6278	1413.2786	1375.9763	1354.5533	870.63794	933.0247	960.462
PA0346	213.77261	171.93916	222.67741	200.22694	232.36845	198.97849	181.43958	199.04659	182.49825
PA0347	259.07086	223.4651	224.15312	304.82294	288.64618	257.94586	208.64369	241.94577	238.3046
PA0348	197.75496	185.61879	175.37148	222.24869	225.34918	198.90277	184.82066	170.83295	153.25456
PA0349	260.8286	245.30684	239.369	330.56747	299.04764	322.20178	230.38876	220.7607	224.07143
PA0350	269.13052	224.14679	229.1064	286.59857	282.37646	232.29065	224.51506	236.35773	205.1605
PA0351	465.5856	433.1614	403.41034	504.34796	415.92462	467.40482	426.74155	390.25208	350.11206
PA0352	261.12152	264.67294	234.18648	286.3662	241.57643	250.44614	241.45877	243.25082	224.15074
PA0353	3724.903	3217.257	3366.574	3487.5884	2896.3743	3215.1367	3137.188	2985.6873	3048.7969
PA0354	632.5299	481.58505	537.21484	613.3433	491.89212	486.26077	426.31342	385.1017	428.62427
PA0355	504.96265	385.91602	385.03976	286.20847	273.35446	294.59677	313.9769	358.63773	362.8382
PA0356	328.4206	282.0363	315.52408	287.3584	280.793	282.70538	327.50644	247.49533	247.46518
PA0357	1175.6117	958.76245	946.49896	1018.8899	903.0837	880.1238	833.619	745.46814	742.7862
PA0358	268.18317	224.12654	229.77046	330.16904	281.95526	320.25427	218.12143	213.39008	228.30289
PA0359	2578.179	2445.1343	2300.3416	2445.31	2325.6748	2476.476	3363.1628	3570.6284	3964.7693
PA0360	1207.8269	951.64136	962.2744	1012.1939	925.57184	873.8384	982.9523	945.72235	877.1202
PA0361	1913.0876	1683.4353	1736.422	2434.3242	2242.4421	2243.6272	1324.4258	1390.6665	1304.5885
PA0362	791.5636	701.83356	594.4691	623.8226	595.5071	618.03925	558.19934	567.2828	535.657
PA0363	1120.2894	1059.7888	1046.7826	1093.7102	921.42645	953.6898	779.29785	689.6964	694.4798
PA0364	2339.3855	2173.3577	2182.7468	2591.4856	2206.9534	2185.9143	2148.8909	2095.588	2247.4521
PA0365	853.6308	748.59015	781.08704	872.83374	826.20654	870.84357	776.80493	783.7735	890.398
PA0366	3614.197	3013.0913	2992.8513	4122.3086	3665.418	3669.624	2813.7356	2902.6912	2859.3215
PA0367	1171.8524	1000.9979	969.4303	1078.793	1012.4403	1046.9498	964.87024	958.72003	1005.7713
PA0368	727.1467	643.2592	666.97864	675.479	624.16235	602.5397	581.717	565.93585	541.1232
PA0369	168.234	156.47609	194.7951	206.50427	186.0054	193.58339	168.55684	170.29024	183.99243
PA0370	459.41122	390.59888	394.99695	460.97284	431.93588	434.62158	346.784	382.33942	382.1157
PA0371	1675.5483	1399.7933	1402.718	1466.7253	1408.2505	1489.9409	1162.8889	1180.5485	1300.1024
PA0372	1345.6863	1087.7305	1013.07526	1227.0078	1014.10254	1052.9796	891.906	900.2386	950.9276
PA0373	2365.2788	2059.7593	2189.0486	2255.1843	1935.2377	1953.976	2071.314	1908.176	1939.053
PA0374	1493.0881	1343.9265	1339.8413	1552.1118	1306.7346	1272.3853	1180.826	1217.2683	1337.8931
PA0375	2367.2034	1957.809	1971.6254	2517.0078	2222.462	2155.5264	1801.8219	1870.7711	2038.8524
PA0376	8459.436	7459.97	7135.223	10440.757	8997.301	9540.976	6282.707	6344.3315	6666.103
PA0377	1064.902	962.9949	1031.0256	1279.8306	1198.9918	1142.8013	952.9397	911.0904	958.68097
PA0378	486.8134	395.12042	427.60455	506.2306	466.18124	457.3293	378.81204	402.2967	369.86133
PA0379	634.7543	557.45197	541.63403	582.10785	507.5021	519.3533	445.1129	419.3835	363.35468
PA0380	253.0987	256.4005	259.45892	226.38724	197.16112	208.02296	178.46516	160.2325	148.95802
PA0381	687.08405	529.8702	515.63043	668.1774	551.42645	564.64636	447.6623	442.09802	420.0
PA0382	370.1944	330.3871	316.48172	442.74747	368.48737	328.4604	304.5807	283.29074	269.39157
PA0383	773.7235	652.685	702.78925	767.0051	689.5859	627.8313	612.3163	582.3009	577.5325
PA0384	335.7843	348.9058	297.23456	276.3842	258.5225	251.23546	228.03882	240.84636	202.17616
PA0385	226.88129	212.15886	202.79549	218.3379	161.95378	220.08228	181.43958	174.16576	166.71461
PA0386	266.4214	229.06168	212.14749	245.46477	195.10686	215.97948	200.55821	176.14247	212.75246
PA0387	1365.6788	1304.2467	1271.3173	1043.8971	901.6618	1018.0879	1430.8958	1454.8423	1612.9939
PA0388	947.8596	800.3718	785.3355	607.72394	609.58997	615.0244	1033.115	1144.5178	1363.3112
PA0389	483.37592	402.82703	381.31766	371.8417	328.19717	323.33255	366.28128	414.18906	409.5053
PA0390	311.42667	349.07257	299.92758	335.4888	296.96295	281.22943	278.81116	267.29694	287.78983
PA0391	3479.166	3085.077	2830.6145	2364.3809	2064.9495	2084.1565	2500.13	2628.9114	2689.027
PA0392	890.8077	861.5746	729.7317	895.71906	754.9347	824.8177	703.3634	726.0603	686.8217
PA0393	1082.9431	957.8815	915.6528	1050.8563	943.57666	963.5438	908.02545	954.1245	984.99384
PA0394	797.3448	670.39526	647.5727	688.47736	661.68097	635.3804	697.3165	742.0552	732.7533
PA0395	2332.1934	2061.2322	2038.641	1770.5029	1711.915	1534.355	1978.8215	1978.575	2036.5416
PA0396	3391.4922	3055.941	2951.2073	2580.3845	2358.0361	2179.0764	2865.0613	2984.8755	3106.536
PA0397	1387.0342	1260.7302	1266.3219	1383.5913	1246.7338	1265.6917	1266.9869	1218.7625	1232.9442
